hex_id,time_bin,season,count
-14677_6819,Morning (06-11),Summer,0
-14677_6819,Morning (06-11),Fall,0
-14677_6819,Afternoon (12-17),Winter,3
-14677_6819,Afternoon (12-17),Spring,0
-14677_6819,Afternoon (12-17),Summer,0
-14677_6819,Afternoon (12-17),Fall,0
-14677_6819,Evening (18-23),Winter,2
-14677_6819,Evening (18-23),Spring,1
-14677_6819,Evening (18-23),Summer,1
-14677_6819,Evening (18-23),Fall,0
-14677_6820,Night (00-05),Winter,0
-14677_6820,Night (00-05),Spring,0
-14677_6820,Night (00-05),Summer,2
-14677_6820,Night (00-05),Fall,1
-14677_6820,Morning (06-11),Winter,1
-14677_6820,Morning (06-11),Spring,0
-14677_6820,Morning (06-11),Summer,0
-14677_6820,Morning (06-11),Fall,1
-14677_6820,Afternoon (12-17),Winter,0
-14677_6820,Afternoon (12-17),Spring,0
-14677_6820,Afternoon (12-17),Summer,5
-14677_6820,Afternoon (12-17),Fall,1
-14677_6820,Evening (18-23),Winter,1
-14677_6820,Evening (18-23),Spring,2
-14677_6820,Evening (18-23),Summer,3
-14677_6820,Evening (18-23),Fall,0
-14677_6821,Night (00-05),Winter,0
-14677_6821,Night (00-05),Spring,0
-14677_6821,Night (00-05),Summer,2
-14677_6821,Night (00-05),Fall,1
-14677_6821,Morning (06-11),Winter,0
-14677_6821,Morning (06-11),Spring,0
-14677_6821,Morning (06-11),Summer,0
-14677_6821,Morning (06-11),Fall,0
-14677_6821,Afternoon (12-17),Winter,0
-14677_6821,Afternoon (12-17),Spring,0
-14677_6821,Afternoon (12-17),Summer,0
-14677_6821,Afternoon (12-17),Fall,0
-14677_6821,Evening (18-23),Winter,1
-14677_6821,Evening (18-23),Spring,0
-14677_6821,Evening (18-23),Summer,1
-14677_6821,Evening (18-23),Fall,0
-14677_6822,Night (00-05),Winter,0
-14677_6822,Night (00-05),Spring,3
-14677_6822,Night (00-05),Summer,2
-14677_6822,Night (00-05),Fall,1
-14677_6822,Morning (06-11),Winter,0
-14677_6822,Morning (06-11),Spring,0
-14677_6822,Morning (06-11),Summer,0
-14677_6822,Morning (06-11),Fall,0
-14677_6822,Afternoon (12-17),Winter,0
-14677_6822,Afternoon (12-17),Spring,0
-14677_6822,Afternoon (12-17),Summer,0
-14677_6822,Afternoon (12-17),Fall,0
-14677_6822,Evening (18-23),Winter,1
-14677_6822,Evening (18-23),Spring,2
-14677_6822,Evening (18-23),Summer,3
-14677_6822,Evening (18-23),Fall,3
-14677_6823,Night (00-05),Winter,0
-14677_6823,Night (00-05),Spring,0
-14677_6823,Night (00-05),Summer,1
-14677_6823,Night (00-05),Fall,0
-14677_6823,Morning (06-11),Winter,1
-14677_6823,Morning (06-11),Spring,0
-14677_6823,Morning (06-11),Summer,0
-14677_6823,Morning (06-11),Fall,0
-14677_6823,Afternoon (12-17),Winter,1
-14677_6823,Afternoon (12-17),Spring,0
-14677_6823,Afternoon (12-17),Summer,2
-14677_6823,Afternoon (12-17),Fall,2
-14677_6823,Evening (18-23),Winter,0
-14677_6823,Evening (18-23),Spring,2
-14677_6823,Evening (18-23),Summer,3
-14677_6823,Evening (18-23),Fall,2
-14677_6824,Night (00-05),Winter,0
-14677_6824,Night (00-05),Spring,1
-14677_6824,Night (00-05),Summer,1
-14677_6824,Night (00-05),Fall,0
-14677_6824,Morning (06-11),Winter,0
-14677_6824,Morning (06-11),Spring,0
-14677_6824,Morning (06-11),Summer,0
-14677_6824,Morning (06-11),Fall,0
-14677_6824,Afternoon (12-17),Winter,0
-14677_6824,Afternoon (12-17),Spring,0
-14677_6824,Afternoon (12-17),Summer,1
-14677_6824,Afternoon (12-17),Fall,0
-14677_6824,Evening (18-23),Winter,1
-14677_6824,Evening (18-23),Spring,0
-14677_6824,Evening (18-23),Summer,0
-14677_6824,Evening (18-23),Fall,0
-14677_6825,Night (00-05),Winter,0
-14677_6825,Night (00-05),Spring,1
-14677_6825,Night (00-05),Summer,1
-14677_6825,Night (00-05),Fall,0
-14677_6825,Morning (06-11),Winter,0
-14677_6825,Morning (06-11),Spring,0
-14677_6825,Morning (06-11),Summer,0
-14677_6825,Morning (06-11),Fall,0
-14677_6825,Afternoon (12-17),Winter,0
-14677_6825,Afternoon (12-17),Spring,0
-14677_6825,Afternoon (12-17),Summer,0
-14677_6825,Afternoon (12-17),Fall,1
-14677_6825,Evening (18-23),Winter,0
-14677_6825,Evening (18-23),Spring,0
-14677_6825,Evening (18-23),Summer,1
-14677_6825,Evening (18-23),Fall,0
-14677_6826,Night (00-05),Winter,4
-14677_6826,Night (00-05),Spring,2
-14677_6826,Night (00-05),Summer,4
-14677_6826,Night (00-05),Fall,2
-14677_6826,Morning (06-11),Winter,0
-14677_6826,Morning (06-11),Spring,0
-14677_6826,Morning (06-11),Summer,0
-14677_6826,Morning (06-11),Fall,0
-14677_6826,Afternoon (12-17),Winter,2
-14677_6826,Afternoon (12-17),Spring,1
-14677_6826,Afternoon (12-17),Summer,4
-14677_6826,Afternoon (12-17),Fall,2
-14677_6826,Evening (18-23),Winter,0
-14677_6826,Evening (18-23),Spring,4
-14677_6826,Evening (18-23),Summer,1
-14677_6826,Evening (18-23),Fall,1
-14677_6827,Night (00-05),Winter,0
-14677_6827,Night (00-05),Spring,0
-14677_6827,Night (00-05),Summer,0
-14677_6827,Night (00-05),Fall,0
-14677_6827,Morning (06-11),Winter,0
-14677_6827,Morning (06-11),Spring,0
-14677_6827,Morning (06-11),Summer,2
-14677_6827,Morning (06-11),Fall,0
-14677_6827,Afternoon (12-17),Winter,0
-14677_6827,Afternoon (12-17),Spring,2
-14677_6827,Afternoon (12-17),Summer,1
-14677_6827,Afternoon (12-17),Fall,1
-14677_6827,Evening (18-23),Winter,0
-14677_6827,Evening (18-23),Spring,2
-14677_6827,Evening (18-23),Summer,1
-14677_6827,Evening (18-23),Fall,0
-14677_6828,Night (00-05),Winter,0
-14677_6828,Night (00-05),Spring,1
-14677_6828,Night (00-05),Summer,1
-14677_6828,Night (00-05),Fall,0
-14677_6828,Morning (06-11),Winter,0
-14677_6828,Morning (06-11),Spring,0
-14677_6828,Morning (06-11),Summer,0
-14677_6828,Morning (06-11),Fall,0
-14677_6828,Afternoon (12-17),Winter,0
-14677_6828,Afternoon (12-17),Spring,1
-14677_6828,Afternoon (12-17),Summer,2
-14677_6828,Afternoon (12-17),Fall,0
-14677_6828,Evening (18-23),Winter,0
-14677_6828,Evening (18-23),Spring,0
-14677_6828,Evening (18-23),Summer,1
-14677_6828,Evening (18-23),Fall,0
-14677_6829,Night (00-05),Winter,0
-14677_6829,Night (00-05),Spring,1
-14677_6829,Night (00-05),Summer,0
-14677_6829,Night (00-05),Fall,0
-14677_6829,Morning (06-11),Winter,0
-14677_6829,Morning (06-11),Spring,0
-14677_6829,Morning (06-11),Summer,0
-14677_6829,Morning (06-11),Fall,0
-14677_6829,Afternoon (12-17),Winter,0
-14677_6829,Afternoon (12-17),Spring,1
-14677_6829,Afternoon (12-17),Summer,2
-14677_6829,Afternoon (12-17),Fall,0
-14677_6829,Evening (18-23),Winter,1
-14677_6829,Evening (18-23),Spring,1
-14677_6829,Evening (18-23),Summer,0
-14677_6829,Evening (18-23),Fall,0
-14677_6830,Night (00-05),Winter,0
-14677_6830,Night (00-05),Spring,1
-14677_6830,Night (00-05),Summer,1
-14677_6830,Night (00-05),Fall,0
-14677_6830,Morning (06-11),Winter,1
-14677_6830,Morning (06-11),Spring,0
-14677_6830,Morning (06-11),Summer,0
-14677_6830,Morning (06-11),Fall,0
-14677_6830,Afternoon (12-17),Winter,0
-14677_6830,Afternoon (12-17),Spring,0
-14677_6830,Afternoon (12-17),Summer,0
-14677_6830,Afternoon (12-17),Fall,0
-14677_6830,Evening (18-23),Winter,3
-14677_6830,Evening (18-23),Spring,0
-14677_6830,Evening (18-23),Summer,1
-14677_6830,Evening (18-23),Fall,0
-14677_6831,Night (00-05),Winter,3
-14677_6831,Night (00-05),Spring,2
-14677_6831,Night (00-05),Summer,2
-14677_6831,Night (00-05),Fall,1
-14677_6831,Morning (06-11),Winter,0
-14677_6831,Morning (06-11),Spring,1
-14677_6831,Morning (06-11),Summer,0
-14677_6831,Morning (06-11),Fall,1
-14677_6831,Afternoon (12-17),Winter,1
-14677_6831,Afternoon (12-17),Spring,0
-14677_6831,Afternoon (12-17),Summer,2
-14677_6831,Afternoon (12-17),Fall,0
-14677_6831,Evening (18-23),Winter,1
-14677_6831,Evening (18-23),Spring,0
-14677_6831,Evening (18-23),Summer,2
-14677_6831,Evening (18-23),Fall,3
-14677_6832,Night (00-05),Winter,4
-14677_6832,Night (00-05),Spring,1
-14677_6832,Night (00-05),Summer,7
-14677_6832,Night (00-05),Fall,7
-14677_6832,Morning (06-11),Winter,1
-14677_6832,Morning (06-11),Spring,0
-14677_6832,Morning (06-11),Summer,3
-14677_6832,Morning (06-11),Fall,2
-14677_6832,Afternoon (12-17),Winter,3
-14677_6832,Afternoon (12-17),Spring,5
-14677_6832,Afternoon (12-17),Summer,6
-14677_6832,Afternoon (12-17),Fall,5
-14677_6832,Evening (18-23),Winter,2
-14677_6832,Evening (18-23),Spring,5
-14677_6832,Evening (18-23),Summer,5
-14677_6832,Evening (18-23),Fall,6
-14677_6833,Night (00-05),Winter,2
-14677_6833,Night (00-05),Spring,4
-14677_6833,Night (00-05),Summer,2
-14677_6833,Night (00-05),Fall,1
-14677_6833,Morning (06-11),Winter,1
-14677_6833,Morning (06-11),Spring,0
-14677_6833,Morning (06-11),Summer,0
-14677_6833,Morning (06-11),Fall,1
-14677_6833,Afternoon (12-17),Winter,0
-14677_6833,Afternoon (12-17),Spring,0
-14677_6833,Afternoon (12-17),Summer,3
-14677_6833,Afternoon (12-17),Fall,0
-14677_6833,Evening (18-23),Winter,2
-14677_6833,Evening (18-23),Spring,5
-14677_6833,Evening (18-23),Summer,3
-14677_6833,Evening (18-23),Fall,1
-14677_6834,Night (00-05),Winter,0
-14677_6834,Night (00-05),Spring,1
-14677_6834,Night (00-05),Summer,5
-14677_6834,Night (00-05),Fall,0
-14677_6834,Morning (06-11),Winter,0
-14677_6834,Morning (06-11),Spring,1
-14677_6834,Morning (06-11),Summer,1
-14677_6834,Morning (06-11),Fall,1
-14677_6834,Afternoon (12-17),Winter,2
-14677_6834,Afternoon (12-17),Spring,0
-14677_6834,Afternoon (12-17),Summer,0
-14677_6834,Afternoon (12-17),Fall,1
-14677_6834,Evening (18-23),Winter,0
-14677_6834,Evening (18-23),Spring,1
-14677_6834,Evening (18-23),Summer,4
-14677_6834,Evening (18-23),Fall,5
-14677_6835,Night (00-05),Winter,0
-14677_6835,Night (00-05),Spring,0
-14677_6835,Night (00-05),Summer,3
-14677_6835,Night (00-05),Fall,2
-14677_6835,Morning (06-11),Winter,0
-14677_6835,Morning (06-11),Spring,0
-14677_6835,Morning (06-11),Summer,2
-14677_6835,Morning (06-11),Fall,1
-14677_6835,Afternoon (12-17),Winter,1
-14677_6835,Afternoon (12-17),Spring,2
-14677_6835,Afternoon (12-17),Summer,2
-14677_6835,Afternoon (12-17),Fall,0
-14677_6835,Evening (18-23),Winter,0
-14677_6835,Evening (18-23),Spring,1
-14677_6835,Evening (18-23),Summer,1
-14677_6835,Evening (18-23),Fall,4
-14677_6836,Night (00-05),Winter,0
-14677_6836,Night (00-05),Spring,1
-14677_6836,Night (00-05),Summer,2
-14677_6836,Night (00-05),Fall,1
-14677_6836,Morning (06-11),Winter,1
-14677_6836,Morning (06-11),Spring,0
-14677_6836,Morning (06-11),Summer,1
-14677_6836,Morning (06-11),Fall,0
-14677_6836,Afternoon (12-17),Winter,1
-14677_6836,Afternoon (12-17),Spring,3
-14677_6836,Afternoon (12-17),Summer,1
-14677_6836,Afternoon (12-17),Fall,2
-14677_6836,Evening (18-23),Winter,3
-14677_6836,Evening (18-23),Spring,4
-14677_6836,Evening (18-23),Summer,2
-14677_6836,Evening (18-23),Fall,1
-14677_6837,Night (00-05),Winter,0
-14677_6837,Night (00-05),Spring,0
-14677_6837,Night (00-05),Summer,0
-14677_6837,Night (00-05),Fall,0
-14677_6837,Morning (06-11),Winter,0
-14677_6837,Morning (06-11),Spring,0
-14677_6837,Morning (06-11),Summer,0
-14677_6837,Morning (06-11),Fall,0
-14677_6837,Afternoon (12-17),Winter,1
-14677_6837,Afternoon (12-17),Spring,1
-14677_6837,Afternoon (12-17),Summer,1
-14677_6837,Afternoon (12-17),Fall,0
-14677_6837,Evening (18-23),Winter,0
-14677_6837,Evening (18-23),Spring,3
-14677_6837,Evening (18-23),Summer,1
-14677_6837,Evening (18-23),Fall,1
-14677_6838,Night (00-05),Winter,0
-14677_6838,Night (00-05),Spring,0
-14677_6838,Night (00-05),Summer,1
-14677_6838,Night (00-05),Fall,0
-14677_6838,Morning (06-11),Winter,0
-14677_6838,Morning (06-11),Spring,0
-14677_6838,Morning (06-11),Summer,0
-14677_6838,Morning (06-11),Fall,0
-14677_6838,Afternoon (12-17),Winter,0
-14677_6838,Afternoon (12-17),Spring,0
-14677_6838,Afternoon (12-17),Summer,0
-14677_6838,Afternoon (12-17),Fall,0
-14677_6838,Evening (18-23),Winter,0
-14677_6838,Evening (18-23),Spring,0
-14677_6838,Evening (18-23),Summer,1
-14677_6838,Evening (18-23),Fall,0
-14678_6817,Night (00-05),Winter,0
-14678_6817,Night (00-05),Spring,0
-14678_6817,Night (00-05),Summer,0
-14678_6817,Night (00-05),Fall,1
-14678_6817,Morning (06-11),Winter,0
-14678_6817,Morning (06-11),Spring,0
-14678_6817,Morning (06-11),Summer,1
-14678_6817,Morning (06-11),Fall,0
-14678_6817,Afternoon (12-17),Winter,0
-14678_6817,Afternoon (12-17),Spring,0
-14678_6817,Afternoon (12-17),Summer,0
-14678_6817,Afternoon (12-17),Fall,0
-14678_6817,Evening (18-23),Winter,1
-14678_6817,Evening (18-23),Spring,0
-14678_6817,Evening (18-23),Summer,0
-14678_6817,Evening (18-23),Fall,1
-14678_6818,Night (00-05),Winter,0
-14678_6818,Night (00-05),Spring,0
-14678_6818,Night (00-05),Summer,1
-14678_6818,Night (00-05),Fall,1
-14678_6818,Morning (06-11),Winter,0
-14678_6818,Morning (06-11),Spring,0
-14678_6818,Morning (06-11),Summer,0
-14678_6818,Morning (06-11),Fall,0
-14678_6818,Afternoon (12-17),Winter,0
-14678_6818,Afternoon (12-17),Spring,1
-14678_6818,Afternoon (12-17),Summer,1
-14678_6818,Afternoon (12-17),Fall,0
-14678_6818,Evening (18-23),Winter,0
-14678_6818,Evening (18-23),Spring,1
-14678_6818,Evening (18-23),Summer,0
-14678_6818,Evening (18-23),Fall,2
-14678_6819,Night (00-05),Winter,1
-14678_6819,Night (00-05),Spring,0
-14678_6819,Night (00-05),Summer,4
-14678_6819,Night (00-05),Fall,1
-14678_6819,Morning (06-11),Winter,0
-14678_6819,Morning (06-11),Spring,1
-14678_6819,Morning (06-11),Summer,1
-14678_6819,Morning (06-11),Fall,1
-14678_6819,Afternoon (12-17),Winter,0
-14678_6819,Afternoon (12-17),Spring,2
-14678_6819,Afternoon (12-17),Summer,0
-14678_6819,Afternoon (12-17),Fall,0
-14678_6819,Evening (18-23),Winter,0
-14678_6819,Evening (18-23),Spring,1
-14678_6819,Evening (18-23),Summer,0
-14678_6819,Evening (18-23),Fall,1
-14678_6820,Night (00-05),Winter,0
-14678_6820,Night (00-05),Spring,2
-14678_6820,Night (00-05),Summer,1
-14678_6820,Night (00-05),Fall,0
-14678_6820,Morning (06-11),Winter,0
-14678_6820,Morning (06-11),Spring,0
-14678_6820,Morning (06-11),Summer,1
-14678_6820,Morning (06-11),Fall,0
-14678_6820,Afternoon (12-17),Winter,0
-14678_6820,Afternoon (12-17),Spring,0
-14678_6820,Afternoon (12-17),Summer,0
-14678_6820,Afternoon (12-17),Fall,1
-14678_6820,Evening (18-23),Winter,0
-14678_6820,Evening (18-23),Spring,1
-14678_6820,Evening (18-23),Summer,1
-14678_6820,Evening (18-23),Fall,1
-14678_6821,Night (00-05),Winter,0
-14678_6821,Night (00-05),Spring,0
-14678_6821,Night (00-05),Summer,1
-14678_6821,Night (00-05),Fall,0
-14678_6821,Morning (06-11),Winter,0
-14678_6821,Morning (06-11),Spring,0
-14678_6821,Morning (06-11),Summer,0
-14678_6821,Morning (06-11),Fall,1
-14678_6821,Afternoon (12-17),Winter,0
-14678_6821,Afternoon (12-17),Spring,0
-14678_6821,Afternoon (12-17),Summer,1
-14678_6821,Afternoon (12-17),Fall,0
-14678_6821,Evening (18-23),Winter,0
-14678_6821,Evening (18-23),Spring,0
-14678_6821,Evening (18-23),Summer,1
-14678_6821,Evening (18-23),Fall,1
-14678_6823,Night (00-05),Winter,1
-14678_6823,Night (00-05),Spring,1
-14678_6823,Night (00-05),Summer,3
-14678_6823,Night (00-05),Fall,1
-14678_6823,Morning (06-11),Winter,0
-14678_6823,Morning (06-11),Spring,0
-14678_6823,Morning (06-11),Summer,0
-14678_6823,Morning (06-11),Fall,0
-14678_6823,Afternoon (12-17),Winter,0
-14678_6823,Afternoon (12-17),Spring,0
-14678_6823,Afternoon (12-17),Summer,0
-14678_6823,Afternoon (12-17),Fall,0
-14678_6823,Evening (18-23),Winter,0
-14678_6823,Evening (18-23),Spring,2
-14678_6823,Evening (18-23),Summer,1
-14678_6823,Evening (18-23),Fall,2
-14678_6824,Night (00-05),Winter,0
-14678_6824,Night (00-05),Spring,1
-14678_6824,Night (00-05),Summer,2
-14678_6824,Night (00-05),Fall,0
-14678_6824,Morning (06-11),Winter,0
-14678_6824,Morning (06-11),Spring,0
-14678_6824,Morning (06-11),Summer,1
-14678_6824,Morning (06-11),Fall,0
-14678_6824,Afternoon (12-17),Winter,0
-14678_6824,Afternoon (12-17),Spring,0
-14678_6824,Afternoon (12-17),Summer,1
-14678_6824,Afternoon (12-17),Fall,1
-14678_6824,Evening (18-23),Winter,1
-14678_6824,Evening (18-23),Spring,0
-14678_6824,Evening (18-23),Summer,0
-14678_6824,Evening (18-23),Fall,3
-14678_6825,Night (00-05),Winter,0
-14678_6825,Night (00-05),Spring,0
-14678_6825,Night (00-05),Summer,1
-14678_6825,Night (00-05),Fall,0
-14678_6825,Morning (06-11),Winter,0
-14678_6825,Morning (06-11),Spring,0
-14678_6825,Morning (06-11),Summer,0
-14678_6825,Morning (06-11),Fall,0
-14678_6825,Afternoon (12-17),Winter,1
-14678_6825,Afternoon (12-17),Spring,2
-14678_6825,Afternoon (12-17),Summer,2
-14678_6825,Afternoon (12-17),Fall,0
-14678_6825,Evening (18-23),Winter,2
-14678_6825,Evening (18-23),Spring,0
-14678_6825,Evening (18-23),Summer,1
-14678_6825,Evening (18-23),Fall,2
-14678_6826,Night (00-05),Winter,1
-14678_6826,Night (00-05),Spring,0
-14678_6826,Night (00-05),Summer,1
-14678_6826,Night (00-05),Fall,0
-14678_6826,Morning (06-11),Winter,0
-14678_6826,Morning (06-11),Spring,1
-14678_6826,Morning (06-11),Summer,0
-14678_6826,Morning (06-11),Fall,0
-14678_6826,Afternoon (12-17),Winter,0
-14678_6826,Afternoon (12-17),Spring,0
-14678_6826,Afternoon (12-17),Summer,1
-14678_6826,Afternoon (12-17),Fall,0
-14678_6826,Evening (18-23),Winter,1
-14678_6826,Evening (18-23),Spring,0
-14678_6826,Evening (18-23),Summer,1
-14678_6826,Evening (18-23),Fall,0
-14678_6827,Night (00-05),Winter,1
-14678_6827,Night (00-05),Spring,1
-14678_6827,Night (00-05),Summer,0
-14678_6827,Night (00-05),Fall,0
-14678_6827,Morning (06-11),Winter,1
-14678_6827,Morning (06-11),Spring,0
-14678_6827,Morning (06-11),Summer,0
-14678_6827,Morning (06-11),Fall,1
-14678_6827,Afternoon (12-17),Winter,0
-14678_6827,Afternoon (12-17),Spring,0
-14678_6827,Afternoon (12-17),Summer,0
-14678_6827,Afternoon (12-17),Fall,1
-14678_6827,Evening (18-23),Winter,2
-14678_6827,Evening (18-23),Spring,0
-14678_6827,Evening (18-23),Summer,1
-14678_6827,Evening (18-23),Fall,1
-14678_6828,Night (00-05),Winter,1
-14678_6828,Night (00-05),Spring,0
-14678_6828,Night (00-05),Summer,1
-14678_6828,Night (00-05),Fall,0
-14678_6828,Morning (06-11),Winter,0
-14678_6828,Morning (06-11),Spring,1
-14678_6828,Morning (06-11),Summer,0
-14678_6828,Morning (06-11),Fall,0
-14678_6828,Afternoon (12-17),Winter,0
-14678_6828,Afternoon (12-17),Spring,0
-14678_6828,Afternoon (12-17),Summer,0
-14678_6828,Afternoon (12-17),Fall,0
-14678_6828,Evening (18-23),Winter,0
-14678_6828,Evening (18-23),Spring,1
-14678_6828,Evening (18-23),Summer,1
-14678_6828,Evening (18-23),Fall,0
-14678_6829,Night (00-05),Winter,3
-14678_6829,Night (00-05),Spring,1
-14678_6829,Night (00-05),Summer,2
-14678_6829,Night (00-05),Fall,3
-14678_6829,Morning (06-11),Winter,0
-14678_6829,Morning (06-11),Spring,1
-14678_6829,Morning (06-11),Summer,0
-14678_6829,Morning (06-11),Fall,0
-14678_6829,Afternoon (12-17),Winter,1
-14678_6829,Afternoon (12-17),Spring,0
-14678_6829,Afternoon (12-17),Summer,2
-14678_6829,Afternoon (12-17),Fall,3
-14678_6829,Evening (18-23),Winter,0
-14678_6829,Evening (18-23),Spring,3
-14678_6829,Evening (18-23),Summer,0
-14678_6829,Evening (18-23),Fall,1
-14678_6830,Night (00-05),Winter,1
-14678_6830,Night (00-05),Spring,0
-14678_6830,Night (00-05),Summer,0
-14678_6830,Night (00-05),Fall,1
-14678_6830,Morning (06-11),Winter,0
-14678_6830,Morning (06-11),Spring,0
-14678_6830,Morning (06-11),Summer,0
-14678_6830,Morning (06-11),Fall,0
-14678_6830,Afternoon (12-17),Winter,0
-14678_6830,Afternoon (12-17),Spring,0
-14678_6830,Afternoon (12-17),Summer,0
-14678_6830,Afternoon (12-17),Fall,1
-14678_6830,Evening (18-23),Winter,0
-14678_6830,Evening (18-23),Spring,0
-14678_6830,Evening (18-23),Summer,0
-14678_6830,Evening (18-23),Fall,1
-14678_6831,Night (00-05),Winter,0
-14678_6831,Night (00-05),Spring,0
-14678_6831,Night (00-05),Summer,0
-14678_6831,Night (00-05),Fall,0
-14678_6831,Morning (06-11),Winter,2
-14678_6831,Morning (06-11),Spring,0
-14678_6831,Morning (06-11),Summer,0
-14678_6831,Morning (06-11),Fall,0
-14678_6831,Afternoon (12-17),Winter,4
-14678_6831,Afternoon (12-17),Spring,0
-14678_6831,Afternoon (12-17),Summer,1
-14678_6831,Afternoon (12-17),Fall,1
-14678_6831,Evening (18-23),Winter,3
-14678_6831,Evening (18-23),Spring,0
-14678_6831,Evening (18-23),Summer,0
-14678_6831,Evening (18-23),Fall,0
-14678_6832,Night (00-05),Winter,1
-14678_6832,Night (00-05),Spring,4
-14678_6832,Night (00-05),Summer,3
-14678_6832,Night (00-05),Fall,5
-14678_6832,Morning (06-11),Winter,1
-14678_6832,Morning (06-11),Spring,0
-14678_6832,Morning (06-11),Summer,3
-14678_6832,Morning (06-11),Fall,0
-14678_6832,Afternoon (12-17),Winter,1
-14678_6832,Afternoon (12-17),Spring,1
-14678_6832,Afternoon (12-17),Summer,0
-14678_6832,Afternoon (12-17),Fall,0
-14678_6832,Evening (18-23),Winter,2
-14678_6832,Evening (18-23),Spring,2
-14678_6832,Evening (18-23),Summer,2
-14678_6832,Evening (18-23),Fall,3
-14678_6833,Night (00-05),Winter,0
-14678_6833,Night (00-05),Spring,3
-14678_6833,Night (00-05),Summer,9
-14678_6833,Night (00-05),Fall,3
-14678_6833,Morning (06-11),Winter,0
-14678_6833,Morning (06-11),Spring,3
-14678_6833,Morning (06-11),Summer,2
-14678_6833,Morning (06-11),Fall,1
-14678_6833,Afternoon (12-17),Winter,2
-14678_6833,Afternoon (12-17),Spring,1
-14678_6833,Afternoon (12-17),Summer,1
-14678_6833,Afternoon (12-17),Fall,4
-14678_6833,Evening (18-23),Winter,6
-14678_6833,Evening (18-23),Spring,8
-14678_6833,Evening (18-23),Summer,3
-14678_6833,Evening (18-23),Fall,1
-14678_6834,Night (00-05),Winter,1
-14678_6834,Night (00-05),Spring,0
-14678_6834,Night (00-05),Summer,2
-14678_6834,Night (00-05),Fall,1
-14678_6834,Morning (06-11),Winter,0
